ID,Workclass,Education,Marital-status,Occupation,Relationship,Race,Sex,Native-country,Age,fnlwgt,Education-num,Capital-gain,Capital-loss,Hours-per-week,label
CLI1344,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,39,409189,3,0,0,40,<=50K
CLI1345,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,36,147258,11,0,0,60,>50K
CLI1346,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,33,374905,6,0,0,40,<=50K
CLI1347,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,40,162108,13,0,0,50,<=50K
CLI1348,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,63,168048,15,0,0,30,<=50K
CLI1349,Private,10th,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,Mexico,18,113185,7,0,0,25,<=50K
CLI1350,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,37,221740,13,0,0,30,>50K
CLI1351,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,China,59,32954,11,0,0,36,<=50K
CLI1352,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,56,329059,9,0,0,40,>50K
CLI1353,Private,10th,Divorced,Other-service,Unmarried,White,Female,United-States,30,342709,9,0,0,40,<=50K
CLI1354,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,33,183923,14,7688,0,35,>50K
CLI1355,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,56,119254,6,0,0,40,<=50K
CLI1356,Private,9th,Widowed,Craft-repair,Not-in-family,White,Male,?,62,263374,11,0,0,40,<=50K
CLI1357,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,25,222254,9,0,0,40,<=50K
CLI1358,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,United-States,37,194004,7,0,0,25,<=50K
CLI1359,Local-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,47,165822,10,0,0,40,<=50K
CLI1360,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,Mexico,84,132806,9,0,0,13,<=50K
CLI1361,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,46,168195,15,0,1902,45,>50K
CLI1362,State-gov,10th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,49,124356,13,0,0,60,>50K
CLI1363,?,Bachelors,Divorced,?,Not-in-family,White,Female,United-States,28,206125,10,0,0,40,<=50K
CLI1364,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,27,159724,13,0,0,40,<=50K
CLI1365,?,11th,Never-married,?,Own-child,White,Male,United-States,33,93930,9,0,0,40,<=50K
CLI1366,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,77,344425,5,0,0,10,<=50K
CLI1367,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,60,81578,5,0,0,40,<=50K
CLI1368,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Italy,34,61272,13,0,0,40,<=50K
CLI1369,Private,HS-grad,Married-spouse-absent,Craft-repair,Other-relative,White,Male,United-States,32,241885,6,0,0,40,<=50K
CLI1370,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,47,323798,15,15024,0,55,>50K
CLI1371,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,41,171351,10,0,0,40,<=50K
CLI1372,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,39,99357,14,1506,0,40,<=50K
CLI1373,?,10th,Divorced,?,Not-in-family,White,Female,United-States,27,152951,9,0,0,40,<=50K
CLI1374,?,Assoc-voc,Married-civ-spouse,?,Husband,White,Male,Canada,32,230420,9,0,0,45,<=50K
CLI1375,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,45,120724,14,4386,0,40,<=50K
CLI1376,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,43,237670,11,0,0,25,<=50K
CLI1377,Local-gov,Some-college,Divorced,Transport-moving,Unmarried,White,Male,United-States,45,160962,10,0,0,35,<=50K
CLI1378,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,United-States,38,81965,11,0,0,40,<=50K
CLI1379,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,53,251063,10,0,0,40,<=50K
CLI1380,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,40,153031,14,7298,0,35,>50K
CLI1381,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,43,193882,10,7688,0,40,>50K
CLI1382,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,58,238438,10,0,0,42,<=50K
CLI1383,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,58,180980,10,0,0,42,<=50K
CLI1384,Private,9th,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,United-States,22,285775,11,0,0,40,<=50K
CLI1385,Private,9th,Married-civ-spouse,Sales,Husband,White,Male,United-States,20,224238,8,0,0,40,<=50K
CLI1386,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,26,221626,9,0,1579,20,<=50K
CLI1387,Self-emp-not-inc,10th,Divorced,Craft-repair,Not-in-family,White,Male,United-States,39,141802,10,0,0,40,<=50K
CLI1388,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,49,34545,10,0,1887,40,>50K
CLI1389,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,36,408427,15,0,0,60,>50K
CLI1390,Private,Masters,Divorced,Prof-specialty,Own-child,White,Female,United-States,40,356934,12,0,0,40,>50K
CLI1391,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,31,255004,13,0,1741,38,<=50K
CLI1392,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,37,35330,9,0,1669,55,<=50K
CLI1393,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,39,451059,5,0,0,40,<=50K
CLI1394,Self-emp-not-inc,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,20,286734,10,0,0,35,<=50K
CLI1395,Self-emp-not-inc,Some-college,Never-married,Sales,Own-child,White,Female,United-States,47,664821,13,0,0,40,<=50K
CLI1396,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Female,United-States,27,357348,9,0,0,50,<=50K
CLI1397,Private,Some-college,Separated,Exec-managerial,Unmarried,Black,Female,United-States,39,49020,13,3103,0,48,>50K
CLI1398,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,40,43711,9,0,0,45,<=50K
CLI1399,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,30,84119,13,0,0,43,<=50K
CLI1400,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,45,32172,10,0,0,50,<=50K
CLI1401,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,France,37,126675,10,0,0,57,<=50K
CLI1402,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,United-States,22,206861,10,0,0,40,<=50K
CLI1403,Private,12th,Never-married,Craft-repair,Own-child,White,Male,United-States,25,141876,14,0,0,45,<=50K
CLI1404,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,United-States,34,344073,9,0,0,40,>50K
CLI1405,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,United-States,47,362835,13,0,0,50,>50K
CLI1406,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,37,184655,9,0,0,35,<=50K
CLI1407,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,28,153869,7,0,0,40,<=50K
CLI1408,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,26,165510,13,0,0,40,<=50K
CLI1409,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,18,54440,10,0,0,30,<=50K
CLI1410,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,30,321990,14,15024,0,60,>50K
CLI1411,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,42,46094,13,0,0,33,<=50K
CLI1412,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,34,62374,9,0,0,48,<=50K
CLI1413,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,El-Salvador,40,34007,9,0,0,70,>50K
CLI1414,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,United-States,23,314645,12,0,0,25,<=50K
CLI1415,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,26,259585,10,0,0,24,<=50K
CLI1416,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,45,148171,11,15024,0,40,>50K
CLI1417,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,49,228372,10,0,0,20,>50K
CLI1418,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Not-in-family,White,Male,United-States,44,167005,13,7688,0,60,>50K
CLI1419,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,18,214617,10,0,0,16,<=50K
CLI1420,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,29,180758,12,0,0,60,<=50K
CLI1421,Private,Masters,Never-married,Prof-specialty,Unmarried,White,Male,?,49,185385,12,0,0,45,<=50K
CLI1422,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Male,United-States,47,156926,13,0,0,45,>50K
CLI1423,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,57,135028,9,0,0,35,<=50K
CLI1424,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,27,386036,10,0,0,48,<=50K
CLI1425,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,24,247734,13,0,0,30,<=50K
CLI1426,Private,Bachelors,Never-married,Farming-fishing,Own-child,White,Male,United-States,52,74275,10,7298,0,45,>50K
CLI1427,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,20,190457,9,0,0,30,<=50K
CLI1428,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,?,35,116960,14,0,1887,40,>50K
CLI1429,Local-gov,Bachelors,Divorced,Transport-moving,Not-in-family,White,Male,United-States,35,356238,12,0,0,80,>50K
CLI1430,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,36,210945,10,0,0,70,<=50K
CLI1431,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,40,144995,11,4386,0,40,<=50K
CLI1432,State-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,73,102510,4,6418,0,99,>50K
CLI1433,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,20,249087,10,0,0,40,<=50K
CLI1434,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,47,341471,9,0,0,4,<=50K
CLI1435,?,Some-college,Married-civ-spouse,?,Husband,White,Male,United-States,57,158827,9,0,0,40,<=50K
CLI1436,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,48,142719,14,0,0,40,>50K
CLI1437,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,68,191288,4,0,0,15,<=50K
CLI1438,Private,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,United-States,25,106491,9,0,0,48,<=50K
CLI1439,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,34,175856,13,3103,0,55,>50K
CLI1440,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Canada,49,328776,9,0,0,40,<=50K
CLI1441,Federal-gov,HS-grad,Separated,Adm-clerical,Other-relative,Black,Female,United-States,45,223999,5,0,1848,40,>50K
CLI1442,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,United-States,17,181317,6,0,0,35,<=50K
CLI1443,?,Bachelors,Never-married,?,Own-child,White,Male,United-States,44,216116,9,0,0,40,<=50K
CLI1444,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,41,204046,9,0,0,40,<=50K
CLI1445,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,40,270147,14,0,0,40,>50K
CLI1446,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,21,219835,11,0,0,40,<=50K
CLI1447,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Female,United-States,23,320294,9,0,0,40,<=50K
CLI1448,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,36,35945,4,7298,0,45,>50K
CLI1449,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,32,209317,9,0,0,40,<=50K
CLI1450,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,60,137733,13,0,0,50,<=50K
CLI1451,?,Some-college,Never-married,?,Own-child,White,Female,United-States,49,411273,6,0,0,40,<=50K
CLI1452,Private,HS-grad,Divorced,Priv-house-serv,Not-in-family,White,Female,United-States,26,350853,3,0,0,40,<=50K
CLI1453,Private,HS-grad,Separated,Craft-repair,Unmarried,White,Male,United-States,61,219886,10,0,0,40,>50K
CLI1454,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,42,154374,9,0,0,50,>50K
CLI1455,?,7th-8th,Widowed,?,Not-in-family,White,Female,United-States,51,305147,13,0,0,40,<=50K
CLI1456,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,37,127918,10,0,0,20,<=50K
CLI1457,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,29,264961,9,0,0,45,<=50K
CLI1458,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,United-States,58,111169,9,0,0,40,<=50K
CLI1459,Private,9th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,45,182655,13,0,0,45,>50K
CLI1460,Self-emp-not-inc,10th,Never-married,Farming-fishing,Own-child,White,Male,United-States,33,159247,13,0,0,40,>50K
CLI1461,Private,HS-grad,Married-spouse-absent,Other-service,Not-in-family,Black,Female,Jamaica,32,48014,10,0,0,35,<=50K
CLI1462,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,37,137229,11,0,0,45,>50K
CLI1463,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,21,233923,10,0,0,24,<=50K
CLI1464,?,Assoc-voc,Never-married,?,Not-in-family,White,Male,United-States,30,275632,9,0,0,45,<=50K
CLI1465,Federal-gov,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,55,170166,13,0,0,25,<=50K
CLI1466,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,52,225317,3,0,0,40,<=50K
CLI1467,Self-emp-not-inc,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,24,206861,13,0,0,40,<=50K
CLI1468,Private,HS-grad,Separated,Exec-managerial,Not-in-family,White,Male,?,59,32537,9,0,0,40,>50K
CLI1469,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,47,324791,14,0,1887,50,>50K
CLI1470,Private,10th,Divorced,Machine-op-inspct,Not-in-family,Black,Male,United-States,47,196707,15,0,0,40,<=50K
CLI1471,Private,5th-6th,Never-married,Transport-moving,Not-in-family,White,Male,?,41,104892,14,0,0,40,>50K
CLI1472,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,33,118551,9,0,0,40,<=50K
CLI1473,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,24,191269,13,0,0,65,<=50K
CLI1474,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,43,190044,6,0,0,40,<=50K
CLI1475,Private,Some-college,Never-married,Transport-moving,Unmarried,White,Female,Puerto-Rico,40,170019,9,0,0,40,<=50K
CLI1476,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,47,174533,11,0,0,40,>50K
CLI1477,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,57,110417,10,0,0,75,<=50K
CLI1478,Private,Bachelors,Divorced,Other-service,Not-in-family,White,Male,?,37,164526,13,0,0,40,<=50K
CLI1479,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,48,287647,16,7688,0,55,>50K
CLI1480,Self-emp-not-inc,Some-college,Divorced,Other-service,Not-in-family,White,Female,United-States,21,170456,10,0,0,35,<=50K
CLI1481,Private,Assoc-voc,Divorced,Sales,Not-in-family,White,Male,United-States,53,103586,13,0,0,55,<=50K
CLI1482,?,Some-college,Never-married,?,Own-child,White,Female,United-States,17,226717,8,0,0,20,<=50K
CLI1483,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,32,116365,9,0,0,20,<=50K
CLI1484,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,29,176723,10,0,0,25,<=50K
CLI1485,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico,35,170174,9,7298,0,60,>50K
CLI1486,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,United-States,40,294708,9,0,0,40,>50K
CLI1487,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,59,43221,10,0,0,43,>50K
CLI1488,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,33,164190,14,0,0,20,<=50K
CLI1489,Private,Prof-school,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,25,173212,12,2354,0,45,<=50K
CLI1490,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,39,152023,7,0,0,40,<=50K
CLI1491,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,35,196178,9,0,0,40,<=50K
CLI1492,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,28,222005,9,0,0,40,<=50K
CLI1493,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,64,211222,13,0,0,40,<=50K
CLI1494,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,?,27,335421,14,0,0,40,<=50K
CLI1495,Local-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,30,203258,9,0,0,35,<=50K
CLI1496,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,24,203924,13,0,0,45,<=50K
CLI1497,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,38,207202,9,0,0,48,>50K
CLI1498,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,37,34996,9,0,0,40,<=50K
CLI1499,Private,Some-college,Never-married,Other-service,Own-child,White,Male,Italy,20,299047,10,0,0,20,<=50K
CLI1500,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,31,110714,10,0,0,37,<=50K
CLI1501,Private,12th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,31,127610,13,0,0,50,>50K
CLI1502,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,20,122166,10,0,0,40,<=50K
CLI1503,Private,Some-college,Never-married,Sales,Unmarried,White,Female,United-States,48,43206,15,0,0,25,<=50K
CLI1504,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,90,171956,10,0,0,40,<=50K
CLI1505,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,41,145441,11,0,0,40,<=50K
CLI1506,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,65,109351,5,0,0,24,<=50K
CLI1507,Private,Masters,Never-married,Prof-specialty,Own-child,White,Male,United-States,39,48093,9,0,0,40,<=50K
